CAMPUS,DIVISION,CRN,SUBJ,CRSE,TITLE,XLST,START DATE,END DATE,LOCATION,DAYS TIME,SCHD,INST METHOD,INSTRUCTOR,CRHRS,QUOTA,ENRL,AVAIL,FTES,STATUS,TOTAL CAMPUS FTES,TOTAL DIVISION FTES,POT
Jamestown,Arts/Humanities/Social Science,5331,ENG,1510,English Composition I,87,24-Aug,18-Dec,SHEL 221,..T.R.. 01:30 PM-02:45 PM,LE,000,"Griswold, Nancy",3,12,,12,,A,,,1
Jamestown,Arts/Humanities/Social Science,5343,ENG,1510,English Composition I,,4-Sep,20-Jan,HSNYJM SHE,....... TBD-TBD,ITV,000,"Palmatier, Nicole",3,50,,50,,A,,,HS1
Jamestown,Arts/Humanities/Social Science,5363,ENG,1510,English Composition I,,29-Sep,18-Dec,ONLN ONLN,....... TBD-TBD,LE,002,"Keating, John",3,15,,15,,A,,,6
Jamestown,Arts/Humanities/Social Science,4085,ENG,1530,English Composition II,,24-Aug,18-Dec,SHEL 229,.M.W... 11:00 AM-12:15 PM,LE,000,"Classon, Lynn",3,24,,24,,A,,,1
Jamestown,Arts/Humanities/Social Science,4086,ENG,1530,English Composition II,,24-Aug,18-Dec,SHEL 229,.M.W... 09:30 AM-10:45 AM,LE,000,"Weyant, Karen",3,24,,24,,A,,,1
Jamestown,Arts/Humanities/Social Science,4087,ENG,1530,English Composition II,,24-Aug,18-Dec,SHEL 229,..T.R.. 09:30 AM-10:45 AM,LE,000,"Higgins, Gilbert",3,24,,24,,A,,,1
Jamestown,Arts/Humanities/Social Science,4088,ENG,1530,English Composition II,,24-Aug,18-Dec,SHEL 221,.M..... 03:00 PM-04:15 PM,LE,004,"Stein, Johnny",3,24,,24,,A,,,1
Jamestown,Arts/Humanities/Social Science,4350,ENG,1530,English Composition II,,24-Aug,18-Dec,ONLN ZOOM,..T.R.. 04:30 PM-05:45 PM,LE,001,"Stein, Johnny",3,24,,24,,A,,,1
Jamestown,Arts/Humanities/Social Science,4356,ENG,1530,English Composition II,,24-Aug,18-Dec,ONLN ONLN,....... TBD-TBD,LE,002,"Irland, Shaun",3,20,,20,,A,,,1
Jamestown,Arts/Humanities/Social Science,4357,ENG,1530,English Composition II,,24-Aug,18-Dec,ONLN ONLN,....... TBD-TBD,LE,002,"Yerpe, Dale",3,20,,20,,A,,,1
Jamestown,Arts/Humanities/Social Science,4360,ENG,1530,English Composition II,,24-Aug,18-Dec,ONLN ONLN,....... TBD-TBD,LE,002,"Stein, Johnny",3,20,,20,,A,,,1
Jamestown,Arts/Humanities/Social Science,4361,ENG,1530,English Composition II,,24-Aug,18-Dec,ONLN ONLN,....... TBD-TBD,LE,002,"Colosimo, Mandy",3,20,,20,,A,,,1
Jamestown,Arts/Humanities/Social Science,4672,ENG,1530,English Composition II,,24-Aug,18-Dec,ONLN ONLN,....... TBD-TBD,LE,002,"Keating, John",3,20,,20,,A,,,1
Jamestown,Arts/Humanities/Social Science,4702,ENG,1530,English Composition II,,4-Sep,20-Jan,HSNYJM CASS,....... TBD-TBD,LE,000,"Thompson, Amanda",3,50,,50,,A,,,HS1
Jamestown,Arts/Humanities/Social Science,4718,ENG,1530,English Composition II,,4-Sep,20-Jan,HSNYJM CHA,....... TBD-TBD,LE,000,"Muller, Gwen",3,50,,50,,A,,,HS1
Jamestown,Arts/Humanities/Social Science,4719,ENG,1530,English Composition II,,4-Sep,20-Jan,HSNYJM CHA,....... TBD-TBD,LE,000,"Muller, Gwen",3,50,,50,,A,,,HS1
Jamestown,Arts/Humanities/Social Science,4752,ENG,1530,English Composition II,,4-Sep,14-Jun,HSNYJM DUN,....... TBD-TBD,LE,000,"Corbett, Amy",3,50,,50,,A,,,HS
Jamestown,Arts/Humanities/Social Science,4754,ENG,1530,English Composition II,,4-Sep,14-Jun,HSNYJM DUN,....... TBD-TBD,LE,000,"Huffman, Kaitlin",3,50,,50,,A,,,HS
Jamestown,Arts/Humanities/Social Science,4782,ENG,1530,English Composition II,,4-Sep,20-Jan,HSNYJM FOR,....... TBD-TBD,LE,000,"Prinzi, Frank",3,50,,50,,A,,,HS1
Jamestown,Arts/Humanities/Social Science,4799,ENG,1530,English Composition II,,4-Sep,14-Jun,HSNYJM FRE,....... TBD-TBD,LE,000,"Reinhardt, Lisa",3,50,,50,,A,,,HS
Jamestown,Arts/Humanities/Social Science,4841,ENG,1530,English Composition II,,4-Sep,14-Jun,HSNYJM JHS,....... TBD-TBD,LE,000,"Luce, Deanna",3,55,,55,,A,,,HS
Jamestown,Arts/Humanities/Social Science,4867,ENG,1530,English Composition II,,4-Sep,20-Jan,HSNYJM MAP,....... TBD-TBD,LE,000,"Hewitt, Matthew",3,50,,50,,A,,,HS1
Jamestown,Arts/Humanities/Social Science,4876,ENG,1530,English Composition II,,4-Sep,20-Jan,HSNYJM PAN,....... TBD-TBD,LE,000,"Becker, David",3,50,,50,,A,,,HS1
Jamestown,Arts/Humanities/Social Science,4894,ENG,1530,English Composition II,,4-Sep,20-Jan,HSNYJM RAN,....... TBD-TBD,LE,000,"Perison, Christina",3,50,,50,,A,,,HS1
Jamestown,Arts/Humanities/Social Science,4895,ENG,1530,English Composition II,,4-Sep,20-Jan,HSNYJM RAN,....... TBD-TBD,LE,000,"Perison, Christina",3,50,,50,,A,,,HS1
Jamestown,Arts/Humanities/Social Science,4920,ENG,1530,English Composition II,,4-Sep,20-Jan,HSNYJM SHE,....... TBD-TBD,LE,000,"Palmatier, Nicole",3,50,,50,,A,,,HS1
Jamestown,Arts/Humanities/Social Science,4929,ENG,1530,English Composition II,,4-Sep,20-Jan,HSNYJM SIL,....... TBD-TBD,LE,000,"DiGennaro, Anthony",3,50,,50,,A,,,HS1
Jamestown,Arts/Humanities/Social Science,4934,ENG,1530,English Composition II,,4-Sep,20-Jan,HSNYJM SWC,....... TBD-TBD,LE,000,"Beichner-Miller, Christine",3,50,,50,,A,,,HS1
Jamestown,Arts/Humanities/Social Science,4959,ENG,1530,English Composition II,,4-Sep,20-Jan,HSNYJM WES,....... TBD-TBD,LE,000,"Wilson, Laura",3,50,,50,,A,,,HS1
Jamestown,Arts/Humanities/Social Science,5014,ENG,1530,English Composition II,,4-Sep,14-Jun,HSNYJM PTECH,....... TBD-TBD,LE,000,"Tracy, Jason",3,50,,50,,A,,,HS
Jamestown,Arts/Humanities/Social Science,5266,ENG,1530,English Composition II,,4-Sep,14-Jun,HSNYJM FRW,....... TBD-TBD,LE,000,"Marzec, Lindsay",3,50,,50,,A,,,HS
Jamestown,Arts/Humanities/Social Science,4353,ENG,1540,Intro to Literary Studies,,24-Aug,18-Dec,ONLN ONLN,....... TBD-TBD,LE,002,"March, Justin",3,27,,27,,A,,,1
Jamestown,Arts/Humanities/Social Science,4689,ENG,1540,Intro to Literary Studies,,4-Sep,14-Jun,HSNYJM BRC,....... TBD-TBD,LE,000,"Carr, Rosanne",3,50,,50,,A,,,HS
Jamestown,Arts/Humanities/Social Science,4842,ENG,1540,Intro to Literary Studies,,4-Sep,20-Jan,HSNYJM JHS,....... TBD-TBD,LE,000,"Pirrello, Lora",3,50,,50,,A,,,HS1
Jamestown,Arts/Humanities/Social Science,4843,ENG,1540,Intro to Literary Studies,,4-Sep,14-Jun,HSNYJM JHS,....... TBD-TBD,LE,000,"Roehmholdt, David",3,50,,50,,A,,,HS
Jamestown,Arts/Humanities/Social Science,4869,ENG,1540,Intro to Literary Studies,,4-Sep,14-Jun,HSNYJM MAP,....... TBD-TBD,LE,000,"Barton, Deborah",3,50,,50,,A,,,HS
Jamestown,Arts/Humanities/Social Science,4886,ENG,1540,Intro to Literary Studies,,4-Sep,14-Jun,HSNYJM PIN,....... TBD-TBD,LE,000,"Szumigala, Jill",3,50,,50,,A,,,HS
Jamestown,Arts/Humanities/Social Science,4935,ENG,1540,Intro to Literary Studies,,4-Sep,14-Jun,HSNYJM SWC,....... TBD-TBD,LE,000,"Beichner-Miller, Christine",3,50,,50,,A,,,HS
Jamestown,Arts/Humanities/Social Science,5253,ENG,1540,Intro to Literary Studies,,4-Sep,14-Jun,HSNYJM DUN,....... TBD-TBD,LE,000,"Miller, Julie",3,50,,50,,A,,,HS
Jamestown,Arts/Humanities/Social Science,5254,ENG,1540,Intro to Literary Studies,,4-Sep,14-Jun,HSNYJM DUN,....... TBD-TBD,LE,000,"Miller, Julie",3,50,,50,,A,,,HS
Jamestown,Arts/Humanities/Social Science,4522,ENG,2440,Children's Literature,165,24-Aug,18-Dec,ONLN ONLN,....... TBD-TBD,LE,002,"Funke, Renee",3,22,,22,,A,,,1
Jamestown,Arts/Humanities/Social Science,4352,ENG,2540,Creative Writing,,24-Aug,18-Dec,ONLN ZOOM,....R.. 03:00 PM-04:15 PM,LE,003,"Munde, Christopher",3,20,,20,,A,,,1
Jamestown,Arts/Humanities/Social Science,5115,ENG,2730,World Mythology,,24-Aug,18-Dec,ONLN ZOOM,.M.W... 03:00 PM-04:15 PM,LE,001,"Yerpe, Dale",3,26,,26,,A,,,1
Jamestown,Arts/Humanities/Social Science,4868,ENG,2740,Newswriting and Editing,,4-Sep,14-Jun,HSNYJM MAP,....... TBD-TBD,LE,000,"Hewitt, Matthew",3,50,,50,,A,,,HS
Jamestown,Arts/Humanities/Social Science,4978,ENG,2740,Newswriting and Editing,,4-Sep,14-Jun,HSNYJM SWC,....... TBD-TBD,LE,000,"Cresanti, Michelle",3,50,,50,,A,,,HS
Jamestown,Arts/Humanities/Social Science,5292,ENG,2740,Newswriting and Editing,,4-Sep,14-Jun,HSNYJM BRC,....... TBD-TBD,LE,000,"Carr, Rosanne",3,50,,50,,A,,,HS
Jamestown,Arts/Humanities/Social Science,5161,ENG,7010,Intro to Game Writing,,24-Aug,18-Dec,SHEL 220,.M.W... 01:30 PM-02:45 PM,LE,000,"Reeher, Jennifer",3,24,,24,,A,,,1
Jamestown,Arts/Humanities/Social Science,4440,FRE,1510,Introductory French I,,24-Aug,18-Dec,ONLN ONLN,....... TBD-TBD,LL,002,"Olson, Karen",3,20,,20,,A,,,1
Jamestown,Arts/Humanities/Social Science,4755,FRE,2510,Intermediate French I,,4-Sep,14-Jun,HSNYJM DUN,....... TBD-TBD,LE,000,"Saye, Allie",3,50,,50,,A,,,HS
Jamestown,Arts/Humanities/Social Science,4756,FRE,2520,Intermediate French II,,4-Sep,14-Jun,HSNYJM DUN,....... TBD-TBD,LE,000,"Saye, Allie",3,50,,50,,A,,,HS
Jamestown,Arts/Humanities/Social Science,4285,GEO,1520,World Regional Geography,,24-Aug,18-Dec,ONLN ONLN,....... TBD-TBD,LE,002,"Gedz, Cynthia",3,20,,20,,A,,,1
Jamestown,Arts/Humanities/Social Science,5359,GLS,1500,Introduction to Global Affairs,,4-Sep,20-Jan,HSNYJM BRC,....... TBD-TBD,LE,000,"McCausland, Carrie",3,50,,50,,A,,,HS1
Jamestown,Arts/Humanities/Social Science,3991,HIS,1510,World History Before 1500,500,24-Aug,18-Dec,SHEL 121,.M.W... 09:30 AM-10:20 AM,LE,004,"O'Brian, Jonathan",3,20,,20,,A,,,1
Jamestown,Arts/Humanities/Social Science,4759,HIS,1510,World History Before 1500,,4-Sep,20-Jan,HSNYJM DUN,....... TBD-TBD,LE,000,"Ahlstrom, Nathan",3,50,,50,,A,,,HS1
Jamestown,Arts/Humanities/Social Science,5110,HIS,1510,World History Before 1500,500,24-Aug,18-Dec,ONLN ZOOM,.M.W... 09:30 AM-10:20 AM,LE,001,"O'Brian, Jonathan",3,20,,20,,A,,,1
Jamestown,Arts/Humanities/Social Science,5117,HIS,1510,World History Before 1500,,24-Aug,18-Dec,ONLN ONLN,....... TBD-TBD,LE,002,"O'Brian, Jonathan",3,20,,20,,A,,,1
Jamestown,Arts/Humanities/Social Science,3994,HIS,1520,World History since 1500,,24-Aug,18-Dec,HULT 271,.M.W... 11:00 AM-11:50 AM,LE,004,"O'Brian, Jonathan",3,20,,20,,A,,,1
Jamestown,Arts/Humanities/Social Science,3997,HIS,1530,US History before 1865,114,24-Aug,18-Dec,HULT 208,..T.... 08:00 AM-09:15 AM,LE,004,"O'Brian, Jonathan",3,20,,20,,A,,,1
Jamestown,Arts/Humanities/Social Science,3998,HIS,1530,US History before 1865,114,24-Aug,18-Dec,ONLN ZOOM,..T.... 08:00 AM-09:15 AM,LE,003,"O'Brian, Jonathan",3,20,,20,,A,,,1
Jamestown,Arts/Humanities/Social Science,3999,HIS,1530,US History before 1865,,24-Aug,18-Dec,ONLN ONLN,....... TBD-TBD,LE,002,"O'Brian, Jonathan",3,20,,20,,A,,,1
Jamestown,Arts/Humanities/Social Science,4760,HIS,1530,US History before 1865,,4-Sep,20-Jan,HSNYJM DUN,....... TBD-TBD,LE,000,"Ahlstrom, Nathan",3,50,,50,,A,,,HS1
Jamestown,Arts/Humanities/Social Science,4878,HIS,1530,US History before 1865,,4-Sep,20-Jan,HSNYJM PAN,....... TBD-TBD,ITV,000,"Armstrong, Kenneth",3,50,,50,,A,,,HS1
Jamestown,Arts/Humanities/Social Science,4896,HIS,1530,US History before 1865,,4-Sep,20-Jan,HSNYJM RAN,....... TBD-TBD,LE,000,"Pihlblad, David",3,50,,50,,A,,,HS1
Jamestown,Arts/Humanities/Social Science,5259,HIS,1530,US History before 1865,,4-Sep,20-Jan,HSNYJM DUN,....... TBD-TBD,LE,000,"Ahlstrom, Nathan",3,50,,50,,A,,,HS1
Jamestown,Arts/Humanities/Social Science,5295,HIS,1530,US History before 1865,,4-Sep,20-Jan,HSNYJM CASS,....... TBD-TBD,ITV,001,"Armstrong, Kenneth",3,50,,50,,A,,,HS1
Jamestown,Arts/Humanities/Social Science,4000,HIS,1540,US History Since 1865,88,24-Aug,18-Dec,HULT 208,.M.W... 01:30 PM-02:45 PM,ITV,000,"De Angelo, Donald",3,20,,20,,A,,,1
Jamestown,Arts/Humanities/Social Science,4001,HIS,1540,US History Since 1865,,24-Aug,18-Dec,HULT 271,..T.R.. 01:30 PM-02:45 PM,LE,000,"De Angelo, Donald",3,20,,20,,A,,,1
Jamestown,Arts/Humanities/Social Science,4002,HIS,1540,US History Since 1865,,24-Aug,18-Dec,ONLN ONLN,....... TBD-TBD,LE,002,"O'Brian, Jonathan",3,20,,20,,A,,,1
Jamestown,Arts/Humanities/Social Science,5119,HIS,2560,History of World War II,605,24-Aug,18-Dec,HULT 211,.M.W... 04:30 PM-05:45 PM,LE,000,"Edwards, Gregory",3,20,,20,,A,,,1
Jamestown,Arts/Humanities/Social Science,5120,HIS,2560,History of World War II,605,24-Aug,18-Dec,ONLN ZOOM,.M.W... 04:30 PM-05:45 PM,LE,001,"Edwards, Gregory",3,20,,20,,A,,,1
Jamestown,Arts/Humanities/Social Science,5156,HIS,7512,Vietnam: History and Culture,,5-Nov,18-Dec,OFFC TBD,....... TBD-TBD,LE,000,"Sasse, Mark",3,,,,,A,,,4
Jamestown,Arts/Humanities/Social Science,4097,MUS,1510,Music Appreciation,212,24-Aug,18-Dec,SHEL 121,..T.R.. 01:30 PM-02:45 PM,ITV,000,"Johnson, Marci",3,40,,40,,A,,,1
Jamestown,Arts/Humanities/Social Science,4098,MUS,1510,Music Appreciation,212,24-Aug,18-Dec,ONLN ZOOM,..T.R.. 01:30 PM-02:45 PM,ITV,001,"Johnson, Marci",3,40,,40,,A,,,1
Jamestown,Arts/Humanities/Social Science,4963,MUS,1510,Music Appreciation,,4-Sep,14-Jun,HSNYJM WES,....... TBD-TBD,LE,000,"Knappenberger, Kent",3,50,,50,,A,,,HS
Jamestown,Arts/Humanities/Social Science,5265,MUS,1510,Music Appreciation,,4-Sep,20-Jan,HSNYJM FRE,....... TBD-TBD,LE,000,"Bennett, Andrew",3,50,,50,,A,,,HS1
Jamestown,Arts/Humanities/Social Science,4101,MUS,1570,Music Theory I,213,24-Aug,18-Dec,SHEL 138,..T.R.. 08:00 AM-09:15 AM,ITV,000,"Flory, Neil",3,40,,40,,A,,,1
Jamestown,Arts/Humanities/Social Science,4102,MUS,1570,Music Theory I,213,24-Aug,18-Dec,ONLN ZOOM,..T.R.. 08:00 AM-09:15 AM,ITV,001,"Flory, Neil",3,40,,40,,A,,,1
Jamestown,Arts/Humanities/Social Science,4964,MUS,1570,Music Theory I,,4-Sep,14-Jun,HSNYJM WES,....... TBD-TBD,LE,000,"Knappenberger, Kent",3,50,,50,,A,,,HS
Jamestown,Arts/Humanities/Social Science,5245,MUS,1570,Music Theory I,,4-Sep,20-Jan,HSNYJM CASS,....... TBD-TBD,LE,000,"Zenns, Jean-Nicole",3,50,,50,,A,,,HS1
Jamestown,Arts/Humanities/Social Science,5272,MUS,1570,Music Theory I,,4-Sep,14-Jun,HSNYJM JHS,....... TBD-TBD,LE,000,"Murray, Meghan",3,50,,50,,A,,,HS
Jamestown,Arts/Humanities/Social Science,5336,MUS,1570,Music Theory I,,4-Sep,14-Jun,HSNYJM FAL,....... TBD-TBD,LE,000,"Karbacka, Marie",3,50,,50,,A,,,HS
Jamestown,Arts/Humanities/Social Science,5384,MUS,1610,Applied Mus-Private Lessons I,,24-Aug,18-Dec,SHEL TBD,....... TBD-TBD,LE,000,"Johnson, Marci",1,,,,,A,,,1
Jamestown,Arts/Humanities/Social Science,5385,MUS,1610,Applied Mus-Private Lessons I,,24-Aug,18-Dec,ONLN ZOOM,....... TBD-TBD,LE,001,"Johnson, Charles",1,,,,,A,,,1
Jamestown,Arts/Humanities/Social Science,5386,MUS,1610,Applied Mus-Private Lessons I,,24-Aug,18-Dec,SHEL TBD,....... TBD-TBD,LE,000,"Eckstrom, Darwin",1,,,,,A,,,1
Jamestown,Arts/Humanities/Social Science,5388,MUS,1610,Applied Mus-Private Lessons I,,24-Aug,18-Dec,ONLN ZOOM,....... TBD-TBD,LE,001,"Eckstrom, Darwin",1,,,,,A,,,1
Jamestown,Arts/Humanities/Social Science,5389,MUS,1610,Applied Mus-Private Lessons I,,24-Aug,18-Dec,SHEL TBD,....... TBD-TBD,LE,001,"McKotch, Troy",1,,,,,A,,,1
Jamestown,Arts/Humanities/Social Science,5390,MUS,1620,Applied Mus-Private Lessons II,,24-Aug,18-Dec,SHEL TBD,....... TBD-TBD,LE,000,"Johnson, Marci",1,,,,,A,,,1
Jamestown,Arts/Humanities/Social Science,5391,MUS,1620,Applied Mus-Private Lessons II,,24-Aug,18-Dec,SHEL TBD,....... TBD-TBD,LE,000,"Johnson, Charles",1,,,,,A,,,1
Jamestown,Arts/Humanities/Social Science,5392,MUS,1620,Applied Mus-Private Lessons II,,24-Aug,18-Dec,ONLN ZOOM,....... TBD-TBD,LE,001,"Johnson, Charles",1,,,,,A,,,1
Jamestown,Arts/Humanities/Social Science,5393,MUS,1620,Applied Mus-Private Lessons II,,24-Aug,18-Dec,SHEL TBD,....... TBD-TBD,LE,000,"Wakefield, Christopher",1,,,,,A,,,1
Jamestown,Arts/Humanities/Social Science,4113,MUS,1670,Beginning Piano,217,24-Aug,18-Dec,SHEL 144,.M.W... 01:30 PM-02:45 PM,LE,000,"Flory, Neil",3,40,,40,,A,,,1
Jamestown,Arts/Humanities/Social Science,4114,MUS,1670,Beginning Piano,217,24-Aug,18-Dec,ONLN ZOOM,.M.W... 01:30 PM-02:45 PM,LE,001,"Flory, Neil",3,40,,40,,A,,,1
Jamestown,Arts/Humanities/Social Science,4191,MUS,1710,Intro to Sound Recording,,24-Aug,18-Dec,SHEL 111,..T.R.. 11:00 AM-12:15 PM,LR,000,"Estep, Matthew",4,20,,20,,A,,,1
Jamestown,Arts/Humanities/Social Science,4192,MUS,1710,Intro to Sound Recording - LAB,,24-Aug,18-Dec,SHEL 142,....R.. 02:50 PM-05:20 PM,LA,000,"Estep, Matthew",,20,,20,,A,,,1
Jamestown,Arts/Humanities/Social Science,4207,MUS,1750,Music Ensembles: Chorus I,219,24-Aug,18-Dec,SHEL 147,.M..... 05:00 PM-06:40 PM,LE,000,"Costantini, Julie",2,50,,50,,A,,,1
Jamestown,Arts/Humanities/Social Science,4986,MUS,1760,Music Ensembles: Chorus II,219,24-Aug,18-Dec,SHEL 147,.M..... 05:00 PM-06:40 PM,LE,000,"Costantini, Julie",2,40,,40,,A,,,1
Jamestown,Arts/Humanities/Social Science,4211,MUS,1850,Music Ensembles: Rock I,220,29-Sep,18-Dec,SHEL 147,.....F. 01:30 PM-03:35 PM,LE,000,"Eckstrom, Darwin",2,50,,50,,A,,,6
Jamestown,Arts/Humanities/Social Science,4212,MUS,1860,Music Ensembles: Rock II,220,29-Sep,18-Dec,SHEL 147,.....F. 01:30 PM-03:35 PM,LE,000,"Eckstrom, Darwin",2,50,,50,,A,,,6
Jamestown,Arts/Humanities/Social Science,4217,MUS,1870,Music Ensem: Concert Band I,221,29-Sep,18-Dec,SHEL 147,..T.... 05:00 PM-07:05 PM,LE,000,"Wakefield, Christopher",2,50,,50,,A,,,6
Jamestown,Arts/Humanities/Social Science,4219,MUS,1880,Music Ensem: Concert Band II,221,29-Sep,18-Dec,SHEL 147,..T.... 05:00 PM-07:05 PM,LE,000,"Wakefield, Christopher",2,50,,50,,A,,,6
Jamestown,Arts/Humanities/Social Science,4105,MUS,1930,Aural Skills I,214,24-Aug,18-Dec,SHEL 138,.M.W.F. 08:30 AM-09:20 AM,ITV,000,"Johnson, Marci",2,40,,40,,A,,,1
Jamestown,Arts/Humanities/Social Science,4106,MUS,1930,Aural Skills I,214,24-Aug,18-Dec,ONLN ZOOM,.M.W.F. 08:30 AM-09:20 AM,ITV,001,"Johnson, Marci",2,40,,40,,A,,,1
Jamestown,Arts/Humanities/Social Science,5394,MUS,2610,Applied Mus-Private Lesson-III,,24-Aug,18-Dec,SHEL TBD,....... TBD-TBD,LE,000,"Johnson, Marci",1,,,,,A,,,1
Jamestown,Arts/Humanities/Social Science,5395,MUS,2610,Applied Mus-Private Lesson-III,,24-Aug,18-Dec,SHEL TBD,....... TBD-TBD,LE,000,"Eckstrom, Darwin",1,,,,,A,,,1
Jamestown,Arts/Humanities/Social Science,5396,MUS,2610,Applied Mus-Private Lesson-III,,24-Aug,18-Dec,SHEL TBD,....... TBD-TBD,LE,000,"Flory, Neil",1,,,,,A,,,1
Jamestown,Arts/Humanities/Social Science,5397,MUS,2620,Applied Mus-Private Lessons IV,,24-Aug,18-Dec,SHEL TBD,....... TBD-TBD,LE,000,"Johnson, Marci",1,,,,,A,,,1
Jamestown,Arts/Humanities/Social Science,5398,MUS,2620,Applied Mus-Private Lessons IV,,24-Aug,18-Dec,SHEL TBD,....... TBD-TBD,LE,000,"Johnson, Charles",1,,,,,A,,,1
Jamestown,Arts/Humanities/Social Science,5399,MUS,2630,Applied Mus-Private Lessons V,,24-Aug,18-Dec,ONLN ZOOM,....... TBD-TBD,LE,001,"Johnson, Marci",1,,,,,A,,,1
Jamestown,Arts/Humanities/Social Science,5400,MUS,2630,Applied Mus-Private Lessons V,,24-Aug,18-Dec,ONLN ZOOM,....... TBD-TBD,LE,001,"Laska, Alicia",1,,,,,A,,,1
Jamestown,Arts/Humanities/Social Science,5401,MUS,2640,Applied Mus-Private Lessons VI,,24-Aug,18-Dec,ONLN ZOOM,....... TBD-TBD,LE,001,"Johnson, Marci",1,,,,,A,,,1
Jamestown,Arts/Humanities/Social Science,5180,MUS,2645,Applied Music Priv.Lessons VII,,24-Aug,18-Dec,SHEL TBD,....... TBD-TBD,LE,000,"Eckstrom, Darwin",1,50,,50,,A,,,1
Jamestown,Arts/Humanities/Social Science,5402,MUS,2645,Applied Music Priv.Lessons VII,,24-Aug,18-Dec,SHEL TBD,....... TBD-TBD,LE,000,"Eckstrom, Darwin",1,,,,,A,,,1
Jamestown,Arts/Humanities/Social Science,4209,MUS,2750,Music Ensembles: Chorus III,219,24-Aug,18-Dec,SHEL 147,.M..... 05:00 PM-06:40 PM,LE,000,"Costantini, Julie",2,50,,50,,A,,,1
Jamestown,Arts/Humanities/Social Science,4210,MUS,2760,Music Ensembles: Chorus IV,219,24-Aug,18-Dec,SHEL 147,.M..... 05:00 PM-06:40 PM,LE,000,"Costantini, Julie",2,50,,50,,A,,,1
Jamestown,Arts/Humanities/Social Science,4213,MUS,2850,Music Ensembles: Rock III,220,29-Sep,18-Dec,SHEL 147,.....F. 01:30 PM-03:35 PM,LE,000,"Eckstrom, Darwin",2,50,,50,,A,,,6
Jamestown,Arts/Humanities/Social Science,4215,MUS,2860,Music Ensembles: Rock IV,220,29-Sep,18-Dec,SHEL 147,.....F. 01:30 PM-03:35 PM,LE,000,"Eckstrom, Darwin",2,50,,50,,A,,,6
Jamestown,Arts/Humanities/Social Science,4220,MUS,2870,Music Ensem: Concert Band III,221,29-Sep,18-Dec,SHEL 147,..T.... 05:00 PM-07:05 PM,LE,000,"Wakefield, Christopher",2,50,,50,,A,,,6
Jamestown,Arts/Humanities/Social Science,4221,MUS,2880,Music Ensem: Concert Band IV,221,29-Sep,18-Dec,SHEL 147,..T.... 05:00 PM-07:05 PM,LE,000,"Wakefield, Christopher",2,50,,50,,A,,,6
Jamestown,Arts/Humanities/Social Science,4009,POL,1510,American Politics,116,24-Aug,18-Dec,HULT 208,.M.W... 11:00 AM-12:15 PM,ITV,000,"De Angelo, Donald",3,20,,20,,A,,,1
Jamestown,Arts/Humanities/Social Science,4235,PSY,1510,General Psychology,,24-Aug,18-Dec,ONLN ONLN,....... TBD-TBD,LE,002,"Corapi, Frank",3,27,,27,,A,,,1
Jamestown,Arts/Humanities/Social Science,4237,PSY,1510,General Psychology,,24-Aug,18-Dec,HULT 249,.M.W... 09:30 AM-10:45 AM,LE,000,"Zeiders-Weber, Joshua",3,32,,32,,A,,,1
Jamestown,Arts/Humanities/Social Science,4238,PSY,1510,General Psychology,,24-Aug,18-Dec,HULT 249,.M.W... 11:00 AM-12:15 PM,LE,000,"Zeiders-Weber, Joshua",3,33,,33,,A,,,1
Jamestown,Arts/Humanities/Social Science,4239,PSY,1510,General Psychology,,24-Aug,18-Dec,HULT 249,..T.R.. 11:00 AM-12:15 PM,LE,000,"Corapi, Frank",3,33,,33,,A,,,1
Jamestown,Arts/Humanities/Social Science,4240,PSY,1510,General Psychology,124,24-Aug,18-Dec,HULT 211,.M..... 06:00 PM-08:45 PM,LE,000,"Zeiders-Weber, Joshua",3,32,,32,,A,,,1
Jamestown,Arts/Humanities/Social Science,4241,PSY,1510,General Psychology,124,24-Aug,18-Dec,ONLN ZOOM,.M..... 06:00 PM-08:45 PM,LE,001,"Zeiders-Weber, Joshua",3,32,,32,,A,,,1
Jamestown,Arts/Humanities/Social Science,4242,PSY,1510,General Psychology,,24-Aug,18-Dec,HULT 249,..T.R.. 01:30 PM-02:45 PM,LE,000,"Zeiders-Weber, Joshua",3,32,,32,,A,,,1
Jamestown,Arts/Humanities/Social Science,4243,PSY,1510,General Psychology,,29-Sep,4-Nov,HULT 271,.M.W... 01:30 PM-02:45 PM,LE,004,"Mitchell, Tracey",3,32,,32,,A,,,3
Jamestown,Arts/Humanities/Social Science,4606,PSY,1510,General Psychology,,24-Aug,18-Dec,ONLN ONLN,....... TBD-TBD,LE,002,"Zeiders-Weber, Joshua",3,26,,26,,A,,,1
Jamestown,Arts/Humanities/Social Science,4787,PSY,1510,General Psychology,,4-Sep,20-Jan,HSNYJM FRW,....... TBD-TBD,LE,001,"Thompson, Amy",3,50,,50,,A,,,HS1
Jamestown,Arts/Humanities/Social Science,4899,PSY,1510,General Psychology,,4-Sep,20-Jan,HSNYJM RAN,....... TBD-TBD,LE,000,"Wascher, Barbara",3,50,,50,,A,,,HS1
Jamestown,Arts/Humanities/Social Science,4248,PSY,1550,Stress & Coping,126,24-Aug,18-Dec,HULT 204,.M.W... 03:00 PM-04:15 PM,LE,000,"Mitchell, Tracey",3,32,,32,,A,,,1
